transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,source_system,source_txn_id,minute_bucket,match_signature,dupe_group_id,is_duplicate,unified_txn_id,customer_id_str,customer_id
TXN004024,2024-02-18,C10823,65.34,Yes,M0283,Phoenix,AZ,22847,5814,,VISA,V-TXN004024,2024-02-18,C10823|M0283|65.34|2024-02-18 00:00:00,,0,TXN004024,126,126
TXN004025,2024-10-13,C01233,67.69,Yes,M0629,Atlanta,CA,71877,5814,,VISA,V-TXN004025,2024-10-13,C01233|M0629|67.69|2024-10-13 00:00:00,,0,TXN004025,732,732
TXN004026,2024-07-14,C06733,98.38,Yes,M0675,Phoenix,TX,47228,5814,,VISA,V-TXN004026,2024-07-14,C06733|M0675|98.38|2024-07-14 00:00:00,,0,TXN004026,2331,2331
TXN004027,2024-12-25,C04467,82.22,Yes,M0673,Phoenix,FL,75133,5732,,VISA,V-TXN004027,2024-12-25,C04467|M0673|82.22|2024-12-25 00:00:00,,0,TXN004027,30,30
TXN004028,2024-03-28,C04177,12.54,Yes,M0468,Atlanta,TX,76250,5732,,CORE,C-TXN004028,2024-03-28,C04177|M0468|12.54|2024-03-28 00:00:00,,0,TXN004028,1622,1622
TXN004029,2024-10-04,C08139,28.29,Yes,M0025,Los Angeles,CA,95878,5411,,CORE,C-TXN004029,2024-10-04,C08139|M0025|28.29|2024-10-04 00:00:00,,0,TXN004029,332,332
TXN004030,2024-07-14,C10488,110.7,Yes,M0439,Dallas,CA,94329,5411,,CORE,C-TXN004030,2024-07-14,C10488|M0439|110.7|2024-07-14 00:00:00,,0,TXN004030,2816,2816
TXN004031,2024-06-26,C10692,238.37,Yes,M0596,Houston,NY,26675,6011,,ATM,A-TXN004031,2024-06-26,C10692|M0596|238.37|2024-06-26 00:00:00,,0,TXN004031,385,385
TXN004032,2024-08-28,C04816,126.22,Yes,M0384,Dallas,GA,43110,5411,,CORE,C-TXN004032,2024-08-28,C04816|M0384|126.22|2024-08-28 00:00:00,,0,TXN004032,1249,1249
TXN004033,2024-10-20,C06303,349.3,Yes,M0476,Phoenix,AZ,19830,6011,,VISA,V-TXN004033,2024-10-20,C06303|M0476|349.3|2024-10-20 00:00:00,,0,TXN004033,1321,1321
TXN004034,2024-12-07,C01365,20.62,Yes,M0572,Phoenix,GA,38515,5814,,VISA,V-TXN004034,2024-12-07,C01365|M0572|20.62|2024-12-07 00:00:00,,0,TXN004034,1017,1017
TXN004035,2024-03-11,C02017,264.48,Yes,M0511,Los Angeles,FL,12361,5999,,VISA,V-TXN004035,2024-03-11,C02017|M0511|264.48|2024-03-11 00:00:00,400.0,1,DUP-TXN004035-1,2417,2417
TXN004036,2024-04-14,C01165,47.47,Yes,M0149,Los Angeles,FL,18181,5411,,CORE,C-TXN004036,2024-04-14,C01165|M0149|47.47|2024-04-14 00:00:00,,0,TXN004036,769,769
TXN004037,2024-08-21,C07281,75.75,No,M0312,Phoenix,CA,54639,5999,,ATM,A-TXN004037,2024-08-21,C07281|M0312|75.75|2024-08-21 00:00:00,,0,TXN004037,2693,2693
TXN004038,2024-05-05,C11005,309.84,Yes,M0195,Los Angeles,CA,53373,6011,,VISA,V-TXN004038,2024-05-05,C11005|M0195|309.84|2024-05-05 00:00:00,,0,TXN004038,2992,2992
TXN004039,2024-08-23,C11293,57.47,Yes,M0342,Phoenix,TX,47939,5814,,ATM,A-TXN004039,2024-08-23,C11293|M0342|57.47|2024-08-23 00:00:00,,0,TXN004039,1669,1669
TXN004040,2024-03-05,C11727,40.23,Yes,M0162,Los Angeles,AZ,58892,5999,,VISA,V-TXN004040,2024-03-05,C11727|M0162|40.23|2024-03-05 00:00:00,,0,TXN004040,1095,1095
TXN004041,2024-04-03,C06794,135.14,Yes,M0306,Phoenix,AZ,70311,4111,,ATM,A-TXN004041,2024-04-03,C06794|M0306|135.14|2024-04-03 00:00:00,,0,TXN004041,2330,2330
TXN004042,2024-05-20,C09103,107.59,Yes,M0657,New York,AZ,36397,4111,,VISA,V-TXN004042,2024-05-20,C09103|M0657|107.59|2024-05-20 00:00:00,,0,TXN004042,2353,2353
TXN004043,2024-12-08,C01147,11.77,Yes,M0083,Los Angeles,IL,20807,6011,,ATM,A-TXN004043,2024-12-08,C01147|M0083|11.77|2024-12-08 00:00:00,,0,TXN004043,1862,1862
TXN004044,2024-12-03,C09579,63.11,Yes,M0700,New York,NY,73899,5411,,CORE,C-TXN004044,2024-12-03,C09579|M0700|63.11|2024-12-03 00:00:00,,0,TXN004044,1626,1626
TXN004045,2024-12-17,C07757,215.31,No,M0069,Houston,IL,11660,5814,,ATM,A-TXN004045,2024-12-17,C07757|M0069|215.31|2024-12-17 00:00:00,,0,TXN004045,1853,1853
TXN004046,2024-08-05,C04608,73.37,Yes,M0674,Los Angeles,GA,65641,5411,,ATM,A-TXN004046,2024-08-05,C04608|M0674|73.37|2024-08-05 00:00:00,,0,TXN004046,259,259
TXN004047,2024-07-05,C00917,86.04,Yes,M0570,Phoenix,AZ,90950,6011,,CORE,C-TXN004047,2024-07-05,C00917|M0570|86.04|2024-07-05 00:00:00,190.0,1,TXN_DUP001955,2737,2737
TXN004048,2024-02-10,C01710,63.53,Yes,M0386,Chicago,AZ,73291,5814,,CORE,C-TXN004048,2024-02-10,C01710|M0386|63.53|2024-02-10 00:00:00,,0,TXN004048,1294,1294
TXN004049,2024-03-05,C05867,80.55,Yes,M0676,Chicago,TX,15658,5732,,CORE,C-TXN004049,2024-03-05,C05867|M0676|80.55|2024-03-05 00:00:00,,0,TXN004049,532,532
TXN004050,2024-12-06,C07978,38.05,No,M0342,New York,TX,57713,4111,,CORE,C-TXN004050,2024-12-06,C07978|M0342|38.05|2024-12-06 00:00:00,,0,TXN004050,1466,1466
TXN004051,2024-08-08,C09709,28.18,Yes,M0358,New York,TX,97370,5999,,CORE,C-TXN004051,2024-08-08,C09709|M0358|28.18|2024-08-08 00:00:00,,0,TXN004051,428,428
TXN004052,2024-12-26,C09415,49.83,Yes,M0541,Dallas,GA,87846,5411,,CORE,C-TXN004052,2024-12-26,C09415|M0541|49.83|2024-12-26 00:00:00,,0,TXN004052,137,137
TXN004053,2024-09-28,C03653,31.15,No,M0507,Los Angeles,GA,50579,5411,,VISA,V-TXN004053,2024-09-28,C03653|M0507|31.15|2024-09-28 00:00:00,,0,TXN004053,2751,2751
TXN004054,2024-05-26,C00134,203.21,Yes,M0080,Houston,NY,25449,5814,,ATM,A-TXN004054,2024-05-26,C00134|M0080|203.21|2024-05-26 00:00:00,,0,TXN004054,450,450
TXN004055,2024-04-04,C10114,22.87,No,M0384,Phoenix,TX,68360,5999,,VISA,V-TXN004055,2024-04-04,C10114|M0384|22.87|2024-04-04 00:00:00,,0,TXN004055,105,105
TXN004056,2024-12-06,C10105,31.96,No,M0249,Houston,AZ,36464,5814,,ATM,A-TXN004056,2024-12-06,C10105|M0249|31.96|2024-12-06 00:00:00,,0,TXN004056,299,299
TXN004057,2024-05-10,C02563,134.6,Yes,M0099,Dallas,TX,22244,5814,,CORE,C-TXN004057,2024-05-10,C02563|M0099|134.6|2024-05-10 00:00:00,,0,TXN004057,2880,2880
TXN004058,2024-03-18,C08501,18.61,Yes,M0063,Los Angeles,IL,38465,5411,,CORE,C-TXN004058,2024-03-18,C08501|M0063|18.61|2024-03-18 00:00:00,,0,TXN004058,97,97
TXN004059,2024-04-19,C04618,137.51,No,M0041,Atlanta,IL,67562,5411,,VISA,V-TXN004059,2024-04-19,C04618|M0041|137.51|2024-04-19 00:00:00,865.0,1,ATM004059,812,812
TXN004060,2024-10-27,C04632,79.07,No,M0682,New York,TX,83245,5814,,VISA,V-TXN004060,2024-10-27,C04632|M0682|79.07|2024-10-27 00:00:00,872.0,0,TXN004060,2053,2053
TXN004061,2024-03-01,C00417,59.38,Yes,M0582,Phoenix,FL,41578,6011,,CORE,C-TXN004061,2024-03-01,C00417|M0582|59.38|2024-03-01 00:00:00,75.0,0,TXN004061,1400,1400
TXN004062,2024-02-07,C09556,173.58,Yes,M0354,Houston,AZ,74212,5814,,CORE,C-TXN004062,2024-02-07,C09556|M0354|173.58|2024-02-07 00:00:00,,0,TXN004062,2560,2560
TXN004063,2024-07-18,C10229,50.69,Yes,M0489,Atlanta,FL,76382,5411,,CORE,C-TXN004063,2024-07-18,C10229|M0489|50.69|2024-07-18 00:00:00,,0,TXN004063,2935,2935
TXN004064,2024-02-15,C02326,35.56,Yes,M0062,Dallas,AZ,32086,5999,,VISA,V-TXN004064,2024-02-15,C02326|M0062|35.56|2024-02-15 00:00:00,,0,TXN004064,930,930
TXN004065,2024-06-23,C02877,72.65,Yes,M0290,Atlanta,AZ,79880,5999,,VISA,V-TXN004065,2024-06-23,C02877|M0290|72.65|2024-06-23 00:00:00,,0,TXN004065,184,184
TXN004066,2024-05-24,C02528,75.27,Yes,M0665,New York,AZ,31825,5814,,VISA,V-TXN004066,2024-05-24,C02528|M0665|75.27|2024-05-24 00:00:00,,0,TXN004066,1225,1225
TXN004067,2024-06-17,C09438,20.49,Yes,M0092,New York,CA,86639,5411,,VISA,V-TXN004067,2024-06-17,C09438|M0092|20.49|2024-06-17 00:00:00,,0,TXN004067,346,346
TXN004068,2024-07-21,C01859,133.09,Yes,M0422,Phoenix,TX,29932,5999,,ATM,A-TXN004068,2024-07-21,C01859|M0422|133.09|2024-07-21 00:00:00,,0,TXN004068,1054,1054
TXN004069,2024-03-22,C05299,47.5,No,M0174,New York,AZ,34663,5814,,VISA,V-TXN004069,2024-03-22,C05299|M0174|47.5|2024-03-22 00:00:00,,0,TXN004069,824,824
TXN004070,2024-06-05,C09732,20.78,Yes,M0653,Houston,CA,32468,5732,,CORE,C-TXN004070,2024-06-05,C09732|M0653|20.78|2024-06-05 00:00:00,,0,TXN004070,124,124
TXN004071,2024-05-08,C00807,18.38,Yes,M0423,Chicago,FL,39650,6011,,VISA,V-TXN004071,2024-05-08,C00807|M0423|18.38|2024-05-08 00:00:00,,0,TXN004071,470,470
TXN004072,2024-12-09,C05151,76.63,Yes,M0698,Chicago,IL,92545,4111,,CORE,C-TXN004072,2024-12-09,C05151|M0698|76.63|2024-12-09 00:00:00,,0,TXN004072,2969,2969
TXN004073,2024-10-08,C05561,47.45,No,M0611,Houston,NY,17600,5814,,CORE,C-TXN004073,2024-10-08,C05561|M0611|47.45|2024-10-08 00:00:00,,0,TXN004073,2372,2372
TXN004074,2024-12-20,C04297,40.54,Yes,M0579,New York,FL,28512,5814,,CORE,C-TXN004074,2024-12-20,C04297|M0579|40.54|2024-12-20 00:00:00,,0,TXN004074,1839,1839
TXN004075,2024-10-01,C02078,59.28,Yes,M0694,Los Angeles,GA,67380,5999,,CORE,C-TXN004075,2024-10-01,C02078|M0694|59.28|2024-10-01 00:00:00,412.0,0,TXN004075,2332,2332
TXN004076,2024-03-18,C09461,135.74,Yes,M0484,New York,FL,42104,5411,,VISA,V-TXN004076,2024-03-18,C09461|M0484|135.74|2024-03-18 00:00:00,,0,TXN004076,1014,1014
TXN004077,2024-07-26,C03545,24.96,No,M0636,New York,FL,31305,5814,,CORE,C-TXN004077,2024-07-26,C03545|M0636|24.96|2024-07-26 00:00:00,,0,TXN004077,842,842
TXN004078,2024-11-07,C06644,20.11,Yes,M0309,Atlanta,NY,87201,4111,,ATM,A-TXN004078,2024-11-07,C06644|M0309|20.11|2024-11-07 00:00:00,,0,TXN004078,73,73
TXN004079,2024-12-10,C03239,173.78,Yes,M0435,Phoenix,NY,17527,4111,,VISA,V-TXN004079,2024-12-10,C03239|M0435|173.78|2024-12-10 00:00:00,,0,TXN004079,1151,1151
TXN004080,2024-03-19,C04707,143.45,No,M0541,Atlanta,CA,42282,5411,,CORE,C-TXN004080,2024-03-19,C04707|M0541|143.45|2024-03-19 00:00:00,,0,TXN004080,1828,1828
TXN004081,2024-03-15,C03321,24.29,Yes,M0342,Los Angeles,AZ,15629,5411,,VISA,V-TXN004081,2024-03-15,C03321|M0342|24.29|2024-03-15 00:00:00,,0,TXN004081,897,897
TXN004082,2024-12-14,C11834,75.42,Yes,M0327,New York,IL,44215,5814,,VISA,V-TXN004082,2024-12-14,C11834|M0327|75.42|2024-12-14 00:00:00,,0,TXN004082,2270,2270
TXN004083,2024-07-06,C11493,72.77,Yes,M0062,Atlanta,TX,11953,5411,,CORE,C-TXN004083,2024-07-06,C11493|M0062|72.77|2024-07-06 00:00:00,,0,TXN004083,331,331
TXN004084,2024-07-21,C01188,129.03,Yes,M0645,Los Angeles,AZ,20366,5411,,VISA,V-TXN004084,2024-07-21,C01188|M0645|129.03|2024-07-21 00:00:00,,0,TXN004084,2201,2201
TXN004085,2024-07-23,C10635,41.94,No,M0307,Los Angeles,TX,92832,5411,,VISA,V-TXN004085,2024-07-23,C10635|M0307|41.94|2024-07-23 00:00:00,,0,TXN004085,2345,2345
TXN004086,2024-03-09,C02666,15.3,Yes,M0317,New York,GA,33457,6011,,VISA,V-TXN004086,2024-03-09,C02666|M0317|15.3|2024-03-09 00:00:00,523.0,1,DUP-TXN004086-2,581,581
TXN004087,2024-09-19,C02350,26.55,No,M0491,Dallas,TX,73620,6011,,VISA,V-TXN004087,2024-09-19,C02350|M0491|26.55|2024-09-19 00:00:00,458.0,0,TXN004087,2779,2779
TXN004088,2024-12-20,C02837,29.06,Yes,M0038,Phoenix,CA,38657,5411,,ATM,A-TXN004088,2024-12-20,C02837|M0038|29.06|2024-12-20 00:00:00,546.0,0,TXN004088,1495,1495
TXN004089,2024-12-11,C00497,60.05,Yes,M0650,Dallas,AZ,55393,5999,,VISA,V-TXN004089,2024-12-11,C00497|M0650|60.05|2024-12-11 00:00:00,,0,TXN004089,1081,1081
TXN004090,2024-01-13,C00386,66.02,No,M0511,Dallas,IL,72756,5814,,ATM,A-TXN004090,2024-01-13,C00386|M0511|66.02|2024-01-13 00:00:00,,0,TXN004090,904,904
TXN004091,2024-11-10,C02250,28.37,No,M0449,New York,FL,29231,5411,,VISA,V-TXN004091,2024-11-10,C02250|M0449|28.37|2024-11-10 00:00:00,,0,TXN004091,1840,1840
TXN004092,2024-02-10,C01831,40.71,Yes,M0264,Atlanta,GA,56974,5411,,ATM,A-TXN004092,2024-02-10,C01831|M0264|40.71|2024-02-10 00:00:00,,0,TXN004092,2619,2619
TXN004093,2024-12-24,C10657,132.65,Yes,M0371,Atlanta,FL,70240,4111,,ATM,A-TXN004093,2024-12-24,C10657|M0371|132.65|2024-12-24 00:00:00,,0,TXN004093,1905,1905
TXN004094,2024-07-19,C00745,13.54,Yes,M0122,Dallas,NY,36660,5411,,VISA,V-TXN004094,2024-07-19,C00745|M0122|13.54|2024-07-19 00:00:00,,0,TXN004094,2852,2852
TXN004095,2024-12-26,C08645,118.79,Yes,M0640,Atlanta,GA,57124,5814,,VISA,V-TXN004095,2024-12-26,C08645|M0640|118.79|2024-12-26 00:00:00,,0,TXN004095,695,695
TXN004096,2024-09-19,C06029,314.51,No,M0342,Chicago,TX,39938,6011,,ATM,A-TXN004096,2024-09-19,C06029|M0342|314.51|2024-09-19 00:00:00,1130.0,0,TXN004096,2639,2639
TXN004097,2024-12-21,C10817,124.68,No,M0186,Atlanta,AZ,82153,6011,,ATM,A-TXN004097,2024-12-21,C10817|M0186|124.68|2024-12-21 00:00:00,,0,TXN004097,1869,1869
TXN004098,2024-12-03,C09383,224.92,No,M0487,Los Angeles,FL,49791,5814,,ATM,A-TXN004098,2024-12-03,C09383|M0487|224.92|2024-12-03 00:00:00,,0,TXN004098,1502,1502
TXN004099,2024-04-19,C02037,34.44,Yes,M0286,Phoenix,AZ,28300,5999,,CORE,C-TXN004099,2024-04-19,C02037|M0286|34.44|2024-04-19 00:00:00,,0,TXN004099,169,169
TXN004100,2024-07-12,C10994,68.35,Yes,M0018,Dallas,IL,59761,5411,,CORE,C-TXN004100,2024-07-12,C10994|M0018|68.35|2024-07-12 00:00:00,2057.0,0,TXN004100,571,571
TXN004101,2024-07-11,C07093,52.84,Yes,M0070,Atlanta,FL,81396,6011,,VISA,V-TXN004101,2024-07-11,C07093|M0070|52.84|2024-07-11 00:00:00,,0,TXN004101,2137,2137
TXN004102,2024-03-02,C05261,35.52,Yes,M0140,Chicago,FL,93511,5732,,CORE,C-TXN004102,2024-03-02,C05261|M0140|35.52|2024-03-02 00:00:00,,0,TXN004102,1342,1342
TXN004103,2024-12-22,C04706,13.31,Yes,M0117,Dallas,TX,36994,4111,,ATM,A-TXN004103,2024-12-22,C04706|M0117|13.31|2024-12-22 00:00:00,,0,TXN004103,70,70
TXN004104,2024-05-02,C08349,123.95,Yes,M0359,Chicago,NY,53094,5732,,VISA,V-TXN004104,2024-05-02,C08349|M0359|123.95|2024-05-02 00:00:00,,0,TXN004104,2871,2871
TXN004105,2024-02-15,C01375,113.14,Yes,M0578,Los Angeles,TX,53185,5411,,VISA,V-TXN004105,2024-02-15,C01375|M0578|113.14|2024-02-15 00:00:00,,0,TXN004105,869,869
TXN004106,2024-03-12,C08776,76.77,Yes,M0326,Chicago,FL,22996,5814,,CORE,C-TXN004106,2024-03-12,C08776|M0326|76.77|2024-03-12 00:00:00,,0,TXN004106,2660,2660
TXN004107,2024-08-24,C01848,301.76,Yes,M0214,Phoenix,TX,65528,5814,,CORE,C-TXN004107,2024-08-24,C01848|M0214|301.76|2024-08-24 00:00:00,,0,TXN004107,1000,1000
TXN004108,2024-12-20,C00737,171.48,Yes,M0684,Atlanta,AZ,99126,5732,,ATM,A-TXN004108,2024-12-20,C00737|M0684|171.48|2024-12-20 00:00:00,,0,TXN004108,96,96
TXN004109,2024-09-26,C08825,76.16,Yes,M0182,Dallas,GA,98524,5814,,VISA,V-TXN004109,2024-09-26,C08825|M0182|76.16|2024-09-26 00:00:00,,0,TXN004109,790,790
TXN004110,2024-03-25,C00411,212.62,Yes,M0143,Dallas,TX,62118,5999,,VISA,V-TXN004110,2024-03-25,C00411|M0143|212.62|2024-03-25 00:00:00,,0,TXN004110,1399,1399
TXN004111,2024-04-03,C05593,75.61,Yes,M0037,Chicago,FL,96876,6011,,ATM,A-TXN004111,2024-04-03,C05593|M0037|75.61|2024-04-03 00:00:00,,0,TXN004111,353,353
TXN004112,2024-12-13,C06566,155.39,Yes,M0370,Houston,IL,58918,5732,,ATM,A-TXN004112,2024-12-13,C06566|M0370|155.39|2024-12-13 00:00:00,,0,TXN004112,1015,1015
TXN004113,2024-02-02,C07538,65.67,Yes,M0673,Dallas,TX,38147,5814,,CORE,C-TXN004113,2024-02-02,C07538|M0673|65.67|2024-02-02 00:00:00,,0,TXN004113,2916,2916
TXN004114,2024-12-25,C09697,141.36,Yes,M0286,Atlanta,GA,16132,5411,,ATM,A-TXN004114,2024-12-25,C09697|M0286|141.36|2024-12-25 00:00:00,,0,TXN004114,594,594
TXN004115,2024-12-04,C00436,57.39,Yes,M0187,New York,IL,27329,6011,,ATM,A-TXN004115,2024-12-04,C00436|M0187|57.39|2024-12-04 00:00:00,,0,TXN004115,397,397
TXN004116,2024-10-23,C05456,77.81,Yes,M0233,Atlanta,FL,72443,5411,,VISA,V-TXN004116,2024-10-23,C05456|M0233|77.81|2024-10-23 00:00:00,,0,TXN004116,1490,1490
TXN004117,2024-12-02,C11256,27.44,Yes,M0530,Atlanta,FL,54645,5411,,ATM,A-TXN004117,2024-12-02,C11256|M0530|27.44|2024-12-02 00:00:00,,0,TXN004117,1815,1815
TXN004118,2024-03-10,C11003,87.04,Yes,M0398,New York,TX,19937,6011,,VISA,V-TXN004118,2024-03-10,C11003|M0398|87.04|2024-03-10 00:00:00,,0,TXN004118,2547,2547
TXN004119,2024-12-18,C08352,137.94,Yes,M0499,New York,GA,57966,6011,,VISA,V-TXN004119,2024-12-18,C08352|M0499|137.94|2024-12-18 00:00:00,,0,TXN004119,2042,2042
TXN004120,2024-03-06,C04568,155.43,No,M0510,New York,NY,46400,5732,,ATM,A-TXN004120,2024-03-06,C04568|M0510|155.43|2024-03-06 00:00:00,,0,TXN004120,1294,1294
TXN004121,2024-08-03,C11650,127.23,No,M0427,Chicago,TX,69508,6011,,CORE,C-TXN004121,2024-08-03,C11650|M0427|127.23|2024-08-03 00:00:00,,0,TXN004121,507,507
TXN004122,2024-07-01,C02882,10.89,No,M0212,Atlanta,TX,72407,6011,,CORE,C-TXN004122,2024-07-01,C02882|M0212|10.89|2024-07-01 00:00:00,552.0,1,TXN_DUP001171,926,926
TXN004123,2024-08-12,C02196,225.7,No,M0246,New York,IL,37687,5732,,CORE,C-TXN004123,2024-08-12,C02196|M0246|225.7|2024-08-12 00:00:00,,0,TXN004123,147,147
TXN004124,2024-04-21,C03134,14.81,No,M0240,Houston,IL,59039,5814,,VISA,V-TXN004124,2024-04-21,C03134|M0240|14.81|2024-04-21 00:00:00,,0,TXN004124,2810,2810
TXN004125,2024-12-20,C03035,108.82,No,M0113,Atlanta,IL,65159,5999,,CORE,C-TXN004125,2024-12-20,C03035|M0113|108.82|2024-12-20 00:00:00,,0,TXN004125,688,688
TXN004126,2024-11-01,C03670,148.12,Yes,M0469,Chicago,AZ,67826,4111,,CORE,C-TXN004126,2024-11-01,C03670|M0469|148.12|2024-11-01 00:00:00,,0,TXN004126,2144,2144
TXN004127,2024-12-02,C05607,126.56,Yes,M0677,Chicago,NY,36756,5732,,VISA,V-TXN004127,2024-12-02,C05607|M0677|126.56|2024-12-02 00:00:00,,0,TXN004127,890,890
TXN004128,2024-07-14,C04608,128.24,No,M0028,Atlanta,AZ,63183,5411,,CORE,C-TXN004128,2024-07-14,C04608|M0028|128.24|2024-07-14 00:00:00,,0,TXN004128,1354,1354
TXN004129,2024-08-11,C06832,30.25,Yes,M0529,Chicago,TX,31408,6011,,CORE,C-TXN004129,2024-08-11,C06832|M0529|30.25|2024-08-11 00:00:00,1294.0,1,TXN_DUP001780,645,645
TXN004130,2024-12-02,C06355,17.27,No,M0274,Phoenix,GA,35304,4111,,CORE,C-TXN004130,2024-12-02,C06355|M0274|17.27|2024-12-02 00:00:00,,0,TXN004130,1959,1959
TXN004131,2024-12-27,C02866,61.31,No,M0296,Phoenix,TX,30241,4111,,CORE,C-TXN004131,2024-12-27,C02866|M0296|61.31|2024-12-27 00:00:00,,0,TXN004131,234,234
TXN004132,2024-10-07,C02812,89.91,Yes,M0638,Los Angeles,CA,86073,6011,,VISA,V-TXN004132,2024-10-07,C02812|M0638|89.91|2024-10-07 00:00:00,,0,TXN004132,683,683
TXN004133,2024-12-17,C11042,149.16,Yes,M0067,Atlanta,IL,92696,5411,,ATM,A-TXN004133,2024-12-17,C11042|M0067|149.16|2024-12-17 00:00:00,,0,TXN004133,1427,1427
TXN004134,2024-07-18,C11095,44.77,Yes,M0446,Chicago,TX,54331,5411,,ATM,A-TXN004134,2024-07-18,C11095|M0446|44.77|2024-07-18 00:00:00,2078.0,0,TXN004134,331,331
TXN004135,2024-06-03,C03141,148.95,Yes,M0429,New York,IL,75209,6011,,CORE,C-TXN004135,2024-06-03,C03141|M0429|148.95|2024-06-03 00:00:00,,0,TXN004135,2531,2531
TXN004136,2024-12-21,C01387,65.7,No,M0511,Dallas,NY,70721,5411,,CORE,C-TXN004136,2024-12-21,C01387|M0511|65.7|2024-12-21 00:00:00,278.0,1,TXN_DUP001424,1191,1191
TXN004137,2024-12-20,C10563,133.4,Yes,M0271,Houston,TX,39273,5411,,ATM,A-TXN004137,2024-12-20,C10563|M0271|133.4|2024-12-20 00:00:00,,0,TXN004137,2548,2548
TXN004138,2024-03-02,C08792,30.59,No,M0633,Houston,IL,11945,5732,,VISA,V-TXN004138,2024-03-02,C08792|M0633|30.59|2024-03-02 00:00:00,,0,TXN004138,827,827
TXN004139,2024-01-09,C01186,125.86,Yes,M0325,Chicago,AZ,79864,5411,,CORE,C-TXN004139,2024-01-09,C01186|M0325|125.86|2024-01-09 00:00:00,,0,TXN004139,749,749
TXN004140,2024-08-12,C00627,29.14,Yes,M0474,Atlanta,AZ,51264,5999,,CORE,C-TXN004140,2024-08-12,C00627|M0474|29.14|2024-08-12 00:00:00,,0,TXN004140,2798,2798
TXN004141,2024-12-25,C01323,16.76,No,M0480,Phoenix,NY,34460,6011,,VISA,V-TXN004141,2024-12-25,C01323|M0480|16.76|2024-12-25 00:00:00,,0,TXN004141,2142,2142
TXN004142,2024-03-10,C07701,133.31,No,M0305,Phoenix,GA,84327,4111,,ATM,A-TXN004142,2024-03-10,C07701|M0305|133.31|2024-03-10 00:00:00,,0,TXN004142,2398,2398
TXN004143,2024-11-24,C05644,131.59,Yes,M0552,Chicago,AZ,43898,6011,,CORE,C-TXN004143,2024-11-24,C05644|M0552|131.59|2024-11-24 00:00:00,,0,TXN004143,1263,1263
TXN004144,2024-06-28,C08224,19.34,No,M0570,New York,CA,78943,4111,,VISA,V-TXN004144,2024-06-28,C08224|M0570|19.34|2024-06-28 00:00:00,,0,TXN004144,1970,1970
TXN004145,2024-05-12,C07855,54.36,Yes,M0174,Dallas,AZ,46769,5411,,VISA,V-TXN004145,2024-05-12,C07855|M0174|54.36|2024-05-12 00:00:00,,0,TXN004145,203,203
TXN004146,2024-03-24,C01393,12.52,Yes,M0216,New York,AZ,40879,5814,,CORE,C-TXN004146,2024-03-24,C01393|M0216|12.52|2024-03-24 00:00:00,,0,TXN004146,214,214
TXN004147,2024-12-04,C07638,112.41,Yes,M0301,Phoenix,GA,19398,5999,,CORE,C-TXN004147,2024-12-04,C07638|M0301|112.41|2024-12-04 00:00:00,,0,TXN004147,1290,1290
TXN004148,2024-03-25,C01378,130.74,Yes,M0510,Chicago,IL,66838,5411,,CORE,C-TXN004148,2024-03-25,C01378|M0510|130.74|2024-03-25 00:00:00,,0,TXN004148,107,107
TXN004149,2024-04-12,C10551,98.97,Yes,M0469,Los Angeles,CA,23490,5999,,CORE,C-TXN004149,2024-04-12,C10551|M0469|98.97|2024-04-12 00:00:00,,0,TXN004149,851,851
TXN004150,2024-05-09,C04545,69.85,No,M0171,Chicago,CA,89357,5411,,CORE,C-TXN004150,2024-05-09,C04545|M0171|69.85|2024-05-09 00:00:00,,0,TXN004150,2422,2422
TXN004151,2024-04-22,C08004,21.7,Yes,M0073,Chicago,CA,81104,4111,,VISA,V-TXN004151,2024-04-22,C08004|M0073|21.7|2024-04-22 00:00:00,,0,TXN004151,1295,1295
TXN004152,2024-03-14,C05905,360.22,Yes,M0538,Phoenix,NY,12253,6011,,ATM,A-TXN004152,2024-03-14,C05905|M0538|360.22|2024-03-14 00:00:00,1106.0,0,TXN004152,2595,2595
TXN004153,2024-05-25,C03935,33.67,Yes,M0410,Los Angeles,CA,93970,5814,,ATM,A-TXN004153,2024-05-25,C03935|M0410|33.67|2024-05-25 00:00:00,,0,TXN004153,1025,1025
TXN004154,2024-07-06,C11109,155.91,No,M0093,Dallas,CA,98391,5411,,CORE,C-TXN004154,2024-07-06,C11109|M0093|155.91|2024-07-06 00:00:00,2083.0,1,TXN_DUP000895,2607,2607
TXN004155,2024-08-17,C07016,16.36,Yes,M0635,Los Angeles,FL,85117,5814,,CORE,C-TXN004155,2024-08-17,C07016|M0635|16.36|2024-08-17 00:00:00,,0,TXN004155,1983,1983
TXN004156,2024-03-14,C07329,26.95,No,M0460,Los Angeles,FL,79506,5411,,VISA,V-TXN004156,2024-03-14,C07329|M0460|26.95|2024-03-14 00:00:00,,0,TXN004156,1133,1133
TXN004157,2024-12-28,C02240,103.01,No,M0191,New York,NY,98439,5999,,ATM,A-TXN004157,2024-12-28,C02240|M0191|103.01|2024-12-28 00:00:00,,0,TXN004157,1135,1135
TXN004158,2024-04-28,C00476,13.43,Yes,M0357,Chicago,NY,18033,5814,,ATM,A-TXN004158,2024-04-28,C00476|M0357|13.43|2024-04-28 00:00:00,,0,TXN004158,1269,1269
