dispute_id,transaction_id,feedback,dispute_raised,dispute_resolved,status,resolution_days,reason_code_std,reason_category,status_std,unified_txn_id
DISP00649,TXN003176,Unauthorized,2024-09-13,2024-09-30,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003176
DISP00650,TXN017987,Unauthorized,2024-07-19,2024-08-06,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017987
DISP00651,TXN009949,Merchant Error,2024-10-16,2024-11-06,Resolved,21,OTHER,Other,CLOSED,TXN009949
DISP00652,TXN019533,Merchant Error,2024-04-23,2024-05-15,Resolved,22,OTHER,Other,CLOSED,TXN019533
DISP00653,TXN006595,Merchant Error,2024-12-02,2024-12-25,Resolved,23,OTHER,Other,CLOSED,TXN006595
DISP00654,TXN_DUP000466,Duplicate Charge,2024-12-02,2025-01-03,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000466
DISP00655,TXN011197,Merchant Error,2024-12-19,2025-01-10,Resolved,22,OTHER,Other,CLOSED,TXN011197
DISP00656,TXN016663,Merchant Error,2024-03-06,2024-04-02,Resolved,27,OTHER,Other,CLOSED,TXN016663
DISP00657,TXN006082,Unauthorized,2024-03-01,2024-03-18,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006082
DISP00658,TXN014336,Merchant Error,2024-12-28,2025-01-23,Resolved,26,OTHER,Other,CLOSED,TXN014336
DISP00659,TXN005029,Merchant Error,2024-12-01,2024-12-31,Resolved,30,OTHER,Other,CLOSED,TXN005029
DISP00660,TXN000926,Merchant Error,2024-04-05,2024-04-29,Resolved,24,OTHER,Other,CLOSED,TXN000926
DISP00661,TXN002503,Duplicate Charge,2024-06-24,2024-07-28,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001506
DISP00662,TXN004399,Unauthorized,2024-01-07,2024-01-17,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004399
DISP00663,TXN010745,Unauthorized,2024-07-06,2024-07-18,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010745
DISP00664,TXN007542,Duplicate Charge,2024-12-10,2025-01-14,Resolved,35,DUPLICATE_CHARGE,Billing,CLOSED,TXN007542
DISP00665,TXN005264,Merchant Error,2024-08-23,2024-09-18,Resolved,26,OTHER,Other,CLOSED,TXN005264
DISP00666,TXN009261,Merchant Error,2024-11-13,2024-12-05,Resolved,22,OTHER,Other,CLOSED,TXN009261
DISP00667,TXN000703,Unauthorized,2024-12-28,2025-01-13,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000703
DISP00668,TXN003380,Merchant Error,2024-12-10,2025-01-06,Resolved,27,OTHER,Other,CLOSED,TXN003380
DISP00669,TXN005909,Merchant Error,2024-12-24,2025-01-23,Resolved,30,OTHER,Other,CLOSED,TXN005909
DISP00670,TXN_DUP001987,Duplicate Charge,2024-12-06,2025-01-11,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN010464
DISP00671,TXN_DUP001690,Duplicate Charge,2024-02-08,2024-03-15,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001690
DISP00672,TXN013059,Merchant Error,2024-09-08,2024-10-05,Resolved,27,OTHER,Other,CLOSED,TXN013059
DISP00673,TXN013291,Merchant Error,2024-12-13,2025-01-04,Resolved,22,OTHER,Other,CLOSED,TXN013291
DISP00674,TXN010896,Duplicate Charge,2024-12-20,2025-01-19,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN010896
DISP00675,TXN002929,Merchant Error,2024-04-12,2024-05-09,Resolved,27,OTHER,Other,CLOSED,TXN002929
DISP00676,TXN017706,Unauthorized,2024-12-10,2024-12-28,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017706
DISP00677,TXN001516,Duplicate Charge,2024-12-25,2025-01-26,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN001516
DISP00678,TXN013774,Merchant Error,2024-12-27,2025-01-25,Resolved,29,OTHER,Other,CLOSED,TXN013774
DISP00679,TXN015026,Unauthorized,2024-04-19,2024-04-30,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015026
DISP00680,TXN002758,Duplicate Charge,2024-02-25,2024-03-28,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000190
DISP00681,TXN004271,Merchant Error,2024-12-05,2024-12-27,Resolved,22,OTHER,Other,CLOSED,TXN004271
DISP00682,TXN013126,Unauthorized,2024-04-19,2024-05-08,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013126
DISP00683,TXN008438,Merchant Error,2024-10-09,2024-11-03,Resolved,25,OTHER,Other,CLOSED,TXN008438
DISP00684,TXN000899,Merchant Error,2024-10-19,2024-11-16,Resolved,28,OTHER,Other,CLOSED,TXN000899
DISP00685,TXN011503,Merchant Error,2024-02-03,2024-02-28,Resolved,25,OTHER,Other,CLOSED,TXN011503
DISP00686,TXN006554,Merchant Error,2024-12-07,2025-01-03,Resolved,27,OTHER,Other,CLOSED,TXN006554
DISP00687,TXN007905,Merchant Error,2024-12-09,2025-01-04,Resolved,26,OTHER,Other,CLOSED,TXN007905
DISP00688,TXN019769,Merchant Error,2024-10-20,2024-11-09,Resolved,20,OTHER,Other,CLOSED,TXN019769
DISP00689,TXN014902,Unauthorized,2024-10-27,2024-11-07,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014902
DISP00690,TXN018221,Merchant Error,2024-05-28,2024-06-27,Resolved,30,OTHER,Other,CLOSED,TXN018221
DISP00691,TXN008626,Merchant Error,2024-12-12,2025-01-07,Resolved,26,OTHER,Other,CLOSED,TXN008626
DISP00692,TXN017830,Duplicate Charge,2024-08-15,2024-09-27,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN017830
DISP00693,TXN016280,Merchant Error,2024-12-07,2025-01-06,Resolved,30,OTHER,Other,CLOSED,TXN016280
DISP00694,TXN012563,Duplicate Charge,2024-02-13,2024-03-27,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001479
DISP00695,TXN013714,Unauthorized,2024-10-28,2024-11-12,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013714
DISP00696,TXN009491,Duplicate Charge,2024-05-19,2024-06-29,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN009491
DISP00697,TXN007717,Merchant Error,2024-07-11,2024-08-02,Resolved,22,OTHER,Other,CLOSED,TXN007717
DISP00698,TXN009161,Merchant Error,2024-12-01,2024-12-24,Resolved,23,OTHER,Other,CLOSED,TXN009161
DISP00699,TXN011004,Duplicate Charge,2024-12-15,2025-01-29,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN011004
DISP00700,TXN004515,Merchant Error,2024-09-24,2024-10-17,Resolved,23,OTHER,Other,CLOSED,TXN004515
DISP00701,TXN003280,Merchant Error,2024-02-24,2024-03-15,Resolved,20,OTHER,Other,CLOSED,TXN003280
DISP00702,TXN000485,Merchant Error,2024-03-16,2024-04-08,Resolved,23,OTHER,Other,CLOSED,TXN000485
DISP00703,TXN000618,Merchant Error,2024-02-04,2024-02-26,Resolved,22,OTHER,Other,CLOSED,TXN000618
DISP00704,TXN011428,Merchant Error,2024-12-18,2025-01-08,Resolved,21,OTHER,Other,CLOSED,TXN011428
DISP00705,TXN006696,Merchant Error,2024-08-02,2024-08-24,Resolved,22,OTHER,Other,CLOSED,TXN006696
DISP00706,TXN004893,Merchant Error,2024-12-04,2025-01-02,Resolved,29,OTHER,Other,CLOSED,TXN004893
DISP00707,TXN015265,Merchant Error,2024-08-07,2024-09-06,Resolved,30,OTHER,Other,CLOSED,TXN015265
DISP00708,TXN016792,Merchant Error,2024-03-19,2024-04-13,Resolved,25,OTHER,Other,CLOSED,TXN016792
DISP00709,TXN002019,Merchant Error,2024-05-02,2024-05-22,Resolved,20,OTHER,Other,CLOSED,TXN002019
DISP00710,TXN008622,Merchant Error,2024-08-17,2024-09-07,Resolved,21,OTHER,Other,CLOSED,TXN008622
DISP00711,TXN001321,Merchant Error,2024-03-20,2024-04-14,Resolved,25,OTHER,Other,CLOSED,TXN001321
DISP00712,TXN001557,Merchant Error,2024-09-18,2024-10-17,Resolved,29,OTHER,Other,CLOSED,TXN001557
DISP00713,TXN011549,Merchant Error,2024-05-16,2024-06-11,Resolved,26,OTHER,Other,CLOSED,TXN011549
DISP00714,TXN004244,Merchant Error,2024-02-12,2024-03-13,Resolved,30,OTHER,Other,CLOSED,TXN004244
DISP00715,TXN019609,Unauthorized,2024-11-15,2024-11-29,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019609
DISP00716,TXN019990,Unauthorized,2024-12-28,2025-01-13,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019990
DISP00717,TXN_DUP000368,Duplicate Charge,2024-07-12,2024-08-23,Resolved,42,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000368
DISP00718,TXN014922,Merchant Error,2024-06-22,2024-07-21,Resolved,29,OTHER,Other,CLOSED,TXN014922
DISP00719,TXN007193,Unauthorized,2024-03-19,2024-04-01,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007193
DISP00720,TXN005966,Merchant Error,2024-03-09,2024-03-29,Resolved,20,OTHER,Other,CLOSED,TXN005966
DISP00721,TXN003135,Merchant Error,2024-12-19,2025-01-10,Resolved,22,OTHER,Other,CLOSED,TXN003135
DISP00722,TXN006402,Merchant Error,2024-03-27,2024-04-18,Resolved,22,OTHER,Other,CLOSED,TXN006402
DISP00723,TXN005804,Merchant Error,2024-07-15,2024-08-10,Resolved,26,OTHER,Other,CLOSED,TXN005804
DISP00724,TXN008730,Merchant Error,2024-04-19,2024-05-16,Resolved,27,OTHER,Other,CLOSED,TXN008730
DISP00725,TXN_DUP001558,Duplicate Charge,2024-04-07,2024-05-15,Resolved,38,DUPLICATE_CHARGE,Billing,CLOSED,TXN016763
DISP00726,TXN000554,Merchant Error,2024-12-24,2025-01-17,Resolved,24,OTHER,Other,CLOSED,TXN000554
DISP00727,TXN008316,Unauthorized,2024-03-21,2024-04-09,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008316
DISP00728,TXN015075,Merchant Error,2024-12-10,2024-12-31,Resolved,21,OTHER,Other,CLOSED,TXN015075
DISP00729,TXN009054,Merchant Error,2024-12-02,2024-12-23,Resolved,21,OTHER,Other,CLOSED,TXN009054
DISP00730,TXN_DUP000049,Duplicate Charge,2024-12-16,2025-01-29,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN003093
DISP00731,TXN010326,Merchant Error,2024-01-21,2024-02-16,Resolved,26,OTHER,Other,CLOSED,TXN010326
DISP00732,TXN014123,Unauthorized,2024-11-18,2024-12-08,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014123
DISP00733,TXN001172,Merchant Error,2024-03-16,2024-04-12,Resolved,27,OTHER,Other,CLOSED,TXN001172
DISP00734,TXN010324,Merchant Error,2024-07-13,2024-08-10,Resolved,28,OTHER,Other,CLOSED,TXN010324
DISP00735,TXN016118,Unauthorized,2024-10-18,2024-11-06,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016118
DISP00736,TXN018768,Merchant Error,2024-12-14,2025-01-08,Resolved,25,OTHER,Other,CLOSED,TXN018768
DISP00737,TXN_DUP001780,Duplicate Charge,2024-08-11,2024-09-17,Resolved,37,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001780
DISP00738,TXN001283,Unauthorized,2024-07-09,2024-07-21,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001283
DISP00739,TXN009664,Merchant Error,2024-11-15,2024-12-15,Resolved,30,OTHER,Other,CLOSED,TXN009664
DISP00740,TXN009010,Unauthorized,2024-12-06,2024-12-20,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009010
DISP00741,TXN012007,Duplicate Charge,2024-08-27,2024-09-26,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000856
DISP00742,TXN012610,Unauthorized,2024-10-06,2024-10-17,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012610
DISP00743,TXN016453,Merchant Error,2024-09-22,2024-10-15,Resolved,23,OTHER,Other,CLOSED,TXN016453
DISP00744,TXN009734,Merchant Error,2024-05-04,2024-05-31,Resolved,27,OTHER,Other,CLOSED,TXN009734
DISP00745,TXN007487,Merchant Error,2024-07-11,2024-08-10,Resolved,30,OTHER,Other,CLOSED,TXN007487
DISP00746,TXN014776,Unauthorized,2024-08-23,2024-09-07,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014776
DISP00747,TXN017743,Merchant Error,2024-09-07,2024-09-29,Resolved,22,OTHER,Other,CLOSED,TXN017743
DISP00748,TXN005700,Duplicate Charge,2024-12-04,2025-01-06,Resolved,33,DUPLICATE_CHARGE,Billing,CLOSED,TXN005700
DISP00749,TXN015638,Merchant Error,2024-03-17,2024-04-11,Resolved,25,OTHER,Other,CLOSED,TXN015638
DISP00750,TXN018701,Unauthorized,2024-04-11,2024-05-01,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018701
DISP00751,TXN008447,Duplicate Charge,2024-03-10,2024-04-20,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001553
DISP00752,TXN015152,Merchant Error,2024-06-03,2024-06-26,Resolved,23,OTHER,Other,CLOSED,TXN015152
DISP00753,TXN_DUP000415,Duplicate Charge,2024-12-18,2025-01-17,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN013018
DISP00754,TXN014283,Unauthorized,2024-03-09,2024-03-22,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014283
DISP00755,TXN010857,Merchant Error,2024-08-28,2024-09-23,Resolved,26,OTHER,Other,CLOSED,TXN010857
DISP00756,TXN012199,Merchant Error,2024-12-26,2025-01-25,Resolved,30,OTHER,Other,CLOSED,TXN012199
DISP00757,TXN009670,Merchant Error,2024-09-24,2024-10-17,Resolved,23,OTHER,Other,CLOSED,TXN009670
DISP00758,TXN018533,Merchant Error,2024-03-21,2024-04-20,Resolved,30,OTHER,Other,CLOSED,TXN018533
DISP00759,TXN012772,Merchant Error,2024-02-24,2024-03-15,Resolved,20,OTHER,Other,CLOSED,TXN012772
DISP00760,TXN012521,Merchant Error,2024-12-13,2025-01-10,Resolved,28,OTHER,Other,CLOSED,TXN012521
DISP00761,TXN007611,Merchant Error,2024-12-23,2025-01-18,Resolved,26,OTHER,Other,CLOSED,TXN007611
DISP00762,TXN006672,Unauthorized,2024-03-21,2024-04-04,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006672
DISP00763,TXN010547,Merchant Error,2024-04-18,2024-05-09,Resolved,21,OTHER,Other,CLOSED,TXN010547
DISP00764,TXN010611,Unauthorized,2024-12-26,2025-01-10,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010611
DISP00765,TXN009025,Merchant Error,2024-05-05,2024-06-04,Resolved,30,OTHER,Other,CLOSED,TXN009025
DISP00766,TXN015291,Merchant Error,2024-01-12,2024-02-09,Resolved,28,OTHER,Other,CLOSED,TXN015291
DISP00767,TXN003546,Duplicate Charge,2024-05-15,2024-06-14,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN003546
DISP00768,TXN013736,Unauthorized,2024-01-10,2024-01-24,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013736
DISP00769,TXN002213,Merchant Error,2024-07-11,2024-08-06,Resolved,26,OTHER,Other,CLOSED,TXN002213
DISP00770,TXN001160,Unauthorized,2024-06-21,2024-07-11,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001160
DISP00771,TXN006087,Merchant Error,2024-12-25,2025-01-16,Resolved,22,OTHER,Other,CLOSED,TXN006087
DISP00772,TXN009623,Unauthorized,2024-11-15,2024-12-05,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009623
DISP00773,TXN009073,Unauthorized,2024-12-18,2024-12-30,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009073
DISP00774,TXN017905,Merchant Error,2024-12-06,2025-01-01,Resolved,26,OTHER,Other,CLOSED,TXN017905
DISP00775,TXN008227,Unauthorized,2024-02-10,2024-02-23,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008227
DISP00776,TXN_DUP001090,Duplicate Charge,2024-12-16,2025-01-19,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN010206
DISP00777,TXN016199,Unauthorized,2024-02-07,2024-02-21,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016199
DISP00778,TXN000504,Unauthorized,2024-12-26,2025-01-09,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000504
DISP00779,TXN000530,Merchant Error,2024-06-17,2024-07-09,Resolved,22,OTHER,Other,CLOSED,TXN000530
DISP00780,TXN014698,Duplicate Charge,2024-12-21,2025-01-31,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN014698
DISP00781,TXN008737,Unauthorized,2024-02-02,2024-02-12,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008737
DISP00782,TXN_DUP000825,Duplicate Charge,2024-02-10,2024-03-24,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000825
DISP00783,TXN_DUP001714,Duplicate Charge,2024-12-22,2025-01-26,Resolved,35,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001714
DISP00784,TXN019656,Duplicate Charge,2024-10-19,2024-11-27,Resolved,39,DUPLICATE_CHARGE,Billing,CLOSED,TXN019656
DISP00785,TXN005143,Merchant Error,2024-07-16,2024-08-14,Resolved,29,OTHER,Other,CLOSED,TXN005143
DISP00786,TXN001854,Merchant Error,2024-03-26,2024-04-23,Resolved,28,OTHER,Other,CLOSED,TXN001854
DISP00787,TXN013295,Merchant Error,2024-05-23,2024-06-16,Resolved,24,OTHER,Other,CLOSED,TXN013295
DISP00788,TXN002916,Unauthorized,2024-12-16,2024-12-29,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002916
DISP00789,TXN017967,Unauthorized,2024-12-06,2024-12-24,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017967
DISP00790,TXN011633,Unauthorized,2024-06-23,2024-07-10,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011633
DISP00791,TXN009899,Merchant Error,2024-05-05,2024-05-29,Resolved,24,OTHER,Other,CLOSED,TXN009899
DISP00792,TXN003649,Unauthorized,2024-09-01,2024-09-16,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003649
DISP00793,TXN013541,Merchant Error,2024-10-02,2024-10-24,Resolved,22,OTHER,Other,CLOSED,TXN013541
DISP00794,TXN017454,Unauthorized,2024-02-24,2024-03-10,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017454
DISP00795,TXN012732,Merchant Error,2024-09-16,2024-10-07,Resolved,21,OTHER,Other,CLOSED,TXN012732
DISP00796,TXN_DUP001509,Duplicate Charge,2024-04-13,2024-05-15,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001509
DISP00797,TXN016214,Merchant Error,2024-12-06,2024-12-26,Resolved,20,OTHER,Other,CLOSED,TXN016214
DISP00798,TXN004952,Merchant Error,2024-12-09,2024-12-29,Resolved,20,OTHER,Other,CLOSED,TXN004952
DISP00799,TXN008849,Merchant Error,2024-01-08,2024-02-02,Resolved,25,OTHER,Other,CLOSED,TXN008849
DISP00800,TXN019181,Unauthorized,2024-09-10,2024-09-21,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019181
DISP00801,TXN011284,Unauthorized,2024-12-11,2024-12-23,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011284
DISP00802,TXN002590,Unauthorized,2024-06-16,2024-06-27,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002590
DISP00803,TXN009072,Merchant Error,2024-11-14,2024-12-14,Resolved,30,OTHER,Other,CLOSED,TXN009072
DISP00804,TXN_DUP000304,Duplicate Charge,2024-11-07,2024-12-19,Resolved,42,DUPLICATE_CHARGE,Billing,CLOSED,TXN017371
DISP00805,TXN_DUP000634,Duplicate Charge,2024-01-21,2024-03-01,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN007079
DISP00806,TXN015085,Unauthorized,2024-07-21,2024-07-31,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015085
DISP00807,TXN018285,Unauthorized,2024-12-23,2025-01-06,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018285
DISP00808,TXN_DUP001162,Duplicate Charge,2024-01-23,2024-02-25,Resolved,33,DUPLICATE_CHARGE,Billing,CLOSED,TXN004835
DISP00809,TXN013151,Duplicate Charge,2024-03-04,2024-04-11,Resolved,38,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000255
DISP00810,TXN_DUP001798,Duplicate Charge,2024-03-22,2024-04-27,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN011712
DISP00811,TXN019452,Merchant Error,2024-08-25,2024-09-23,Resolved,29,OTHER,Other,CLOSED,TXN019452
DISP00812,TXN_DUP000413,Duplicate Charge,2024-09-02,2024-10-09,Resolved,37,DUPLICATE_CHARGE,Billing,CLOSED,TXN004782
DISP00813,TXN015342,Duplicate Charge,2024-12-11,2025-01-11,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN015342
DISP00814,TXN006846,Merchant Error,2024-12-16,2025-01-06,Resolved,21,OTHER,Other,CLOSED,TXN006846
DISP00815,TXN016949,Unauthorized,2024-03-12,2024-03-24,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016949
DISP00816,TXN002774,Unauthorized,2024-04-15,2024-04-26,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002774
DISP00817,TXN018562,Duplicate Charge,2024-05-06,2024-06-19,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN018562
DISP00818,TXN018250,Merchant Error,2024-03-25,2024-04-14,Resolved,20,OTHER,Other,CLOSED,TXN018250
DISP00819,TXN014440,Unauthorized,2024-12-20,2025-01-01,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014440
DISP00820,TXN018485,Unauthorized,2024-06-27,2024-07-12,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018485
DISP00821,TXN010080,Merchant Error,2024-05-10,2024-06-09,Resolved,30,OTHER,Other,CLOSED,TXN010080
DISP00822,TXN001501,Unauthorized,2024-07-18,2024-07-30,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001501
DISP00823,TXN000736,Unauthorized,2024-07-22,2024-08-05,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000736
DISP00824,TXN005197,Unauthorized,2024-12-09,2024-12-24,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005197
DISP00825,TXN016140,Merchant Error,2024-01-24,2024-02-16,Resolved,23,OTHER,Other,CLOSED,TXN016140
DISP00826,TXN000710,Merchant Error,2024-12-11,2025-01-01,Resolved,21,OTHER,Other,CLOSED,TXN000710
DISP00827,TXN005129,Duplicate Charge,2024-12-15,2025-01-24,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001956
DISP00828,TXN001700,Merchant Error,2024-04-06,2024-04-28,Resolved,22,OTHER,Other,CLOSED,TXN001700
DISP00829,TXN011395,Merchant Error,2024-01-24,2024-02-14,Resolved,21,OTHER,Other,CLOSED,TXN011395
DISP00830,TXN005461,Merchant Error,2024-05-25,2024-06-21,Resolved,27,OTHER,Other,CLOSED,TXN005461
DISP00831,TXN010055,Unauthorized,2024-01-25,2024-02-14,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010055
DISP00832,TXN003065,Merchant Error,2024-12-02,2024-12-26,Resolved,24,OTHER,Other,CLOSED,TXN003065
DISP00833,TXN_DUP001868,Duplicate Charge,2024-09-11,2024-10-24,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN016513
DISP00834,TXN019437,Unauthorized,2024-07-16,2024-07-28,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019437
DISP00835,TXN007419,Merchant Error,2024-12-25,2025-01-21,Resolved,27,OTHER,Other,CLOSED,TXN007419
DISP00836,TXN018049,Merchant Error,2024-08-13,2024-09-03,Resolved,21,OTHER,Other,CLOSED,TXN018049
DISP00837,TXN009566,Merchant Error,2024-12-05,2024-12-27,Resolved,22,OTHER,Other,CLOSED,TXN009566
DISP00838,TXN018853,Unauthorized,2024-02-07,2024-02-27,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018853
DISP00839,TXN004795,Merchant Error,2024-12-17,2025-01-11,Resolved,25,OTHER,Other,CLOSED,TXN004795
DISP00840,TXN006874,Merchant Error,2024-06-10,2024-07-02,Resolved,22,OTHER,Other,CLOSED,TXN006874
DISP00841,TXN015519,Merchant Error,2024-12-19,2025-01-14,Resolved,26,OTHER,Other,CLOSED,TXN015519
DISP00842,TXN007844,Merchant Error,2024-12-08,2025-01-06,Resolved,29,OTHER,Other,CLOSED,TXN007844
DISP00843,TXN_DUP001158,Duplicate Charge,2024-12-08,2025-01-07,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN006052
DISP00844,TXN009274,Unauthorized,2024-12-02,2024-12-13,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009274
DISP00845,TXN005156,Merchant Error,2024-12-06,2025-01-05,Resolved,30,OTHER,Other,CLOSED,TXN005156
DISP00846,TXN_DUP001863,Duplicate Charge,2024-12-07,2025-01-09,Resolved,33,DUPLICATE_CHARGE,Billing,CLOSED,TXN014163
DISP00847,TXN010669,Merchant Error,2024-12-17,2025-01-14,Resolved,28,OTHER,Other,CLOSED,TXN010669
DISP00848,TXN005487,Duplicate Charge,2024-12-02,2025-01-06,Resolved,35,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000630
DISP00849,TXN011123,Merchant Error,2024-12-17,2025-01-10,Resolved,24,OTHER,Other,CLOSED,TXN011123
DISP00850,TXN013456,Unauthorized,2024-03-12,2024-03-23,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013456
DISP00851,TXN_DUP000449,Duplicate Charge,2024-03-28,2024-04-27,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN018589
DISP00852,TXN019324,Merchant Error,2024-12-12,2025-01-09,Resolved,28,OTHER,Other,CLOSED,TXN019324
DISP00853,TXN011786,Unauthorized,2024-03-06,2024-03-26,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011786
DISP00854,TXN001093,Merchant Error,2024-11-28,2024-12-25,Resolved,27,OTHER,Other,CLOSED,TXN001093
DISP00855,TXN_DUP000264,Duplicate Charge,2024-04-20,2024-05-31,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000264
DISP00856,TXN017072,Unauthorized,2024-03-22,2024-04-10,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017072
